"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"11",-0.558686408151051,-0.59286078568627,-0.543691807294184,-0.777081613758237,-0.0443133748996441,-0.075487814884191,0.706712794491487,-0.058517707378702,-0.152614124451185,0.000796804479331342,0,0.619250785924407,-0.223664244433284,-0.0139311914007745,-0.0565414741839997,1,0.077051217771424,-0.033383142769458,0.154364323476897,0.428800688537098,0.609969405766669,-0.589624605170347,0.290817337609968,0.165234711844513,-0.128150648276837,0.607491788297211,0.648100695448488,0.329180327611216,0.455872150920299,-0.0262430121134098,0.0412226336270176,-0.198479798546135,0.0704745956352605,-0.0447237485053161,-0.056760274316657,-0.2373910006577,-0.375925276593326,0.0625446708670293,0.466230999141827,0.481430698701304,-0.31449029337883,-0.180674918827176,0.147748817076709,0.0153263564337532,-0.157616054437374
"12",-0.473274751747689,-0.396623357567221,-0.531615672074115,-0.64790885924905,-0.192441612125405,-0.21358836188916,0.776568010323272,0.447429179179229,0.22240769261017,0.626481240107213,1,0,0.170362187382391,0.810027866563582,0.363838758130796,0.185973673605434,-0.0251657882895439,0.303872215377677,-0.171444285501962,0.156235757077421,0.0455057728697831,-0.501060525168905,0.0376557738452868,-0.330249102900629,-0.189588119418814,0.278188010599814,0.379668614063227,0.3777394441446,0.138519524269854,-0.0479445926923582,0.104670188567439,-0.318343382387591,0.122949957969889,0.68706240700307,0.676104449480452,0.352288031865749,-0.392617705333549,-0.220783418688824,0.357235198841877,0.469558964603025,-0.0542453419235033,0.111784627210394,0.579024412333177,0.456431804170127,0.0720385107600227
"13",-0.394250028301403,-0.392429560326858,-0.657890786984349,-0.804751147156631,-0.437664495699394,0.0738247809031504,0.307835936242963,-0.0845009877433026,-0.242136975190812,0.141365451629764,0.167525108420224,-0.0460634774243868,0,-0.103140465908769,0.0513660372911694,0.593149344543904,0.783419814603417,-0.142718175794253,-0.114598201246424,0.247199790336821,0.294219174698145,-0.0442454881881485,0.247236370279717,1,0.364200890025521,0.469974030473647,0.38834352584381,0.572795654336877,0.489745777885582,-0.151980963554466,-0.0638386311789901,-0.268817295804022,0.0948867588493029,-0.0649672688074894,0.0917094987703109,-0.00814495150803178,-0.276784215639906,0.821331847008949,0.265915726484805,0.60329023815773,0.0598654907114333,-0.186011093653742,-0.105208439951754,0.159256031365296,0.0109174248181852
"14",-0.487578041656063,-0.703169654138075,-0.550143862443403,-0.257783015730591,-0.373585882226369,-0.253325279364947,-0.100877125460582,0.265527805923063,0.0342941707411972,1,0.0138593099379918,0.432061111804655,-0.42986615944639,0,0.263667604448302,0.0080433370626914,-0.24923893231491,0.526622912591925,-0.0776453018055239,0.114189036972573,0.316049217710732,-0.626697924058888,-0.106312526434736,-0.206189853656759,-0.231435303323153,-0.181479066096057,0.0336624001899235,-0.154034259456429,0.141542002003991,0.00576887902808232,0.0111781098070582,-0.206669649363142,0.222693450448706,0.648960339695197,0.804900115731779,0.576488209710671,-0.267357671891802,-0.36799893168562,-0.197376366622461,-0.150476346661166,-0.0361209235855405,-0.216010199211557,0.627786859071315,-0.136605535473029,0.0247135557071069
"15",-0.454251702206361,-0.594639599914225,-0.520178317575025,-0.47523470415607,-0.475403313264911,-0.289206970629793,-0.151838980896784,0.118723498292571,0.398596270835042,0.338847693483205,-0.126665605854446,-0.0616081413863082,-0.182829806599401,0.247970328372167,0,-0.171448701824254,-0.26494111468485,1,0.473402632787709,0.113119479997342,-0.0261380248276523,-0.463998828819237,-0.475540591231663,-0.177572983741276,-0.237435008058536,-0.100795629375919,0.131909377535881,-0.245538002753965,0.19397914191786,0.265536343748304,0.203470047442754,0.309227317781501,0.351568569799722,0.163881041526774,0.311873678703316,0.455595829691835,-0.321110435079523,-0.265876008655134,-0.365701629925489,0.0145163478332537,-0.0392763870386207,0.497314276277112,0.540433732559106,0.137349320173511,-0.0540470083267769
"16",-0.368314490437312,-0.437732127825124,-0.583557767970103,-0.481877475894449,0.245695601488211,0.0376970020506515,0.406493714793102,-0.166837661748915,-0.161895743893419,0.16681354735821,0.576774666453516,-0.128448772017899,0.24982722087037,0.0542286814425889,-0.0352264024482983,0,0.0504996211244195,-0.0137389289790448,0.0415291204073151,0.256119819135034,0.23470966072169,-0.406039623469703,0.041070499142008,0.222721029300654,0.150991814921253,0.138002346983924,1,0.0306304555822611,0.344552611035649,-0.0776434979141375,-0.0700008475651412,0.00254895566691032,-0.0800310822249189,-0.0215113469277361,-0.134986702545773,-0.0931371071808109,-0.348151953437089,0.0692689380911711,0.167790018296858,0.379049786581324,-0.0196580886196827,-0.251114887486275,-0.10355302911667,-0.0771329635187803,0.16901603986788
"17",-0.371937877278825,-0.791342197514548,-0.559877029101687,-0.48505463544265,-0.338171297570858,0.110547607920503,0.56495632364738,-0.20161032876194,-0.230920174899224,0.0741748948185881,0.269158979697723,-0.0570441351306483,1,0.101367685575046,-0.0515145369848596,0.551859968048412,0,-0.225445495525605,-0.0748009523860823,0.288728000627719,0.205695852514839,-0.305310464820565,0.19703004806075,0.662685031816186,0.997397600241702,0.215510054805019,0.678072512399284,0.406513191919223,0.592174501061699,-0.395117877852198,-0.390381314824297,-0.429090131530715,0.0855056920744205,-0.0229494787333594,0.0895806301611485,-0.0348571140428022,-0.249947086710253,0.493663590609711,0.143052642889078,0.265584648999987,0.214897441095326,-0.257202368502749,-0.0445897377100776,-0.299139752936044,0.0478179641882088
"18",-0.582136423738097,-0.452193457945488,-0.346818954736579,-0.374499600911819,-0.243045938073666,-0.275610745016337,0.0191920186084157,0.164827932599089,0.0927763147882174,0.321970653231551,-0.124969881078562,-0.0381633022357701,-0.364674101349783,0.455944987075823,0.36369607527195,-0.0981463437162615,-0.19485829784627,0,0.0686281472500603,-0.0721762915143208,0.0398062932458148,-0.365346834015738,-0.228118855749848,-0.139012229514055,-0.150605857768223,-0.103699757719306,-0.0420781598412057,-0.199061137565623,-0.0601505267982912,-0.0653550026028616,-0.123113349774613,-0.0193192253410595,0.121910303755831,0.422644713885827,0.398196491202517,1,-0.297135116613479,-0.215512482960763,-0.2805653397855,-0.0152789401601069,-0.151477608291233,0.175405633121816,0.56253356362928,-0.0795782072462469,0.129494894943865
"19",-0.214324639124992,-0.310310548486122,-0.366418910864583,-0.377046968180071,-0.163605800124591,-0.199336735842304,0.0510332176405368,-0.00233108197132185,0.097411050650748,0.0259467890759586,0.0626914110147056,0.0655935395131379,-0.135545348364386,0.16777722909915,0.310938597402231,0.117424446801026,-0.0934839685136615,0.0720963704680578,0,0.12236507150626,0.0756936959672266,-0.176537925772551,-0.175987578821774,-0.0388820494101741,-0.0796285370169221,-0.116698401939965,0.0163455245421903,-0.107617450549478,0.18689901674755,0.152006150637753,0.19157340061357,0.477548636853088,1,0.109987077845803,0.0805604504624063,0.0723964024031543,-0.145102170557562,-0.150687698149475,-0.127021301674668,0.155625110885796,-0.0522856821409983,0.192788055693142,0.174248895320014,0.08702366823703,0.136211416000196
"20",-0.496560995596932,-0.432505287347684,-0.473706947070361,-0.530177839710352,-0.27266896711886,-0.166988214611378,0.200091449683988,-0.228175071716578,-0.190966416011464,0.369666158492153,0.325744585179026,-0.0686655603238405,0.0105128422287101,0.149791979531034,-0.0862090718052653,0.135192527109007,-0.0705999346029965,-0.044557448823909,0.152193859799093,0,0.987854301640419,-0.384861963193665,-0.0433664824103744,0.0284446505280465,-0.0138002843709637,-0.0557942846066017,0.390533842937239,-0.158814927569739,1,0.0756854008216966,-0.0381848146148753,-0.207386285995685,0.147890899236545,0.0512023600442758,0.0572804347407899,-0.0406503642530879,-0.338594488814827,-0.114995783941949,-0.112942651834108,0.284288252385487,0.318652189217182,-0.0579477780738322,0.277703209850431,0.0343652198833063,0.228373918980338
"21",-0.244316065996446,-0.397689294007293,-0.289865910833527,-0.481785364638184,-0.291167569986383,-0.172916746939831,0.155753785876791,-0.127471839242971,-0.0920954226152894,0.203053818667215,0.285282771863392,0.0216750205830098,-0.0896281504031339,0.0712480994648603,-0.0629047272825514,0.0819410894360321,-0.0492658794283973,0.00128607550806277,0.0200484099347714,0.854513102622297,0,-0.470923479659163,0.0263140756150632,0.106999609495318,-0.022709522045545,0.0255604875645899,0.280152419731673,0.0265203538223186,1,0.0819801639844256,-0.0575443934696455,-0.18343868893532,-0.147277070058821,0.0262984686004237,-0.131797541698991,0.0206697676873662,-0.237401264188654,0.0856437288363674,-0.141729573847459,0.416180140575148,0.160167098515834,-0.280534693504545,0.199492639297742,0.142331273450806,0.158278033035107
"22",0.0630358041215127,-0.496641880552986,-0.185661260200017,-0.368481279894429,-0.192993173549089,-0.126572035864882,-0.168831895422429,0.0986687157399821,-0.0852798895389318,0.170974837469719,0.0777433328422633,-0.0623663107608497,0.39330213374604,0.103292932979422,0.148564572857271,0.316005679728883,0.258960015682842,0.0363867945897083,0.440253312835657,0.103115632383902,0.0577215712938512,0,0.0776644903588686,0.326918755156303,1,0.23556309050104,0.0329067408749197,0.243606201023956,0.168849835070089,-0.050592014986868,0.201022785655187,0.00122453125172671,0.0102658861017423,0.162434041370969,0.0037293060726407,0.0255721054994049,-0.23026954058318,0.411697873193991,0.269788033574122,0.270352185084669,0.545383974473398,0.00324714345589543,-0.058636311300603,0.161574886564359,0.219938734801939
"23",-0.32228761814697,-0.589252052590459,-0.494031063407019,-0.593872214163497,-0.392670089080682,0.00979936529299101,0.0531366264691837,-0.202497425877619,-0.0996428349365828,0.0746646666956418,0.530976031735259,0.0967820779168579,0.346745664050939,-0.0114669956665759,-0.0262827171230703,0.252435654471954,0.354825647741534,0.000211984637929606,-0.113956090064521,0.445167033997852,0.478052454598758,-0.0432573112089205,0,1,0.429062893234272,0.0124093799427647,0.433877786544325,0.198639748138746,0.581712476812806,-0.147635758852587,-0.239285372381665,-0.253728550097606,-0.138550434705481,0.0579413215768464,-0.0549805063284156,-0.196118676806415,-0.108855165973117,0.188185002620644,0.0579852928228477,0.750921414098177,0.188221239320579,-0.127287810085695,-0.0322985433421717,-0.119380209597061,0.0202295205447364
"24",-0.459645127030446,-0.444897586735627,-0.761611963402372,-0.728434560271284,-0.299086982582199,-0.115553800986692,0.352563062645942,-0.111571016568534,-0.194745388117617,0.0555144146980071,0.207015539072263,0.0306827392764109,0.552209377121528,0.0520502980660253,-0.0787350875842442,0.425600548249018,0.595755411941871,0.00457835957807572,0.0103107416579742,0.288786599981274,0.275736463378361,-0.0206761729673303,1,0,0.538888858540857,0.216051900456374,0.724742865042589,0.154712941256245,0.827566515452315,-0.0558581303787112,-0.296297901020742,-0.347830433878818,-0.216670461436399,0.0591747453858303,-0.0814145849427482,-0.188835397854406,-0.327491847095567,0.305638878006546,-0.0571827736852252,0.495891846904407,0.108116302371233,-0.169617590480615,-0.14569896730444,-0.166422740288921,-0.0171811840183694
"25",-0.152567159040523,-0.664893365742716,-0.574691269461775,-0.463531570080863,-0.12257485060377,-0.0261670701662217,0.0818749561298618,-0.0361325471119552,-0.44684105415557,-0.0314790127369528,0.246301094361989,-0.224243324412547,0.382908411670321,-0.141116702729284,0.136937822737003,0.527816842818124,1,-0.193770178188582,0.122243431922059,0.244357371740762,0.345049099586416,0.545821501478112,0.271248381572829,0.603496370279383,0,0.31663291530675,0.312677561452356,0.0904933784178878,0.271264106124101,-0.261153710987986,-0.0444235677578442,-0.0186989545755832,0.126616175351068,0.0919422198944267,-0.162201960814352,-0.0330387466963027,-0.309319847459712,0.180658060275374,-0.0778705530897714,0.301735418546376,0.504845642330965,-0.106718855900815,-0.0647221940304623,-0.225312891457513,0.0918693754697175
"26",-0.0370022006729641,-0.0543186757341649,-0.370236878656145,-0.261698523075688,-0.0103188170257355,-0.0426151134883358,0.234149956014163,-0.0877610802657769,-0.18950484084642,0.0376321758426836,0.195044555393975,0.0774214741033393,0.170889477524268,-0.0966523056094505,0.0350719635926876,0.15868678006215,0.0930436223898984,-0.10114777415817,-0.055794302404227,0.0612750493927503,0.03994520726383,-0.182514306942098,-0.121297725891,0.0677854077326144,0.0128753526292997,0,0.210591241400595,1,0.0715993857222354,-0.108991376548651,-0.101496500782951,-0.219788015871672,-0.0690867152633783,0.0596662605100523,-0.00897386525118093,-0.0308779160415844,0.0415222426435402,0.0678020522404185,0.429303759540808,0.115127153247572,0.0196679180638562,-0.0533465291728432,-0.055249899838876,-0.0304780998980784,-0.0415671388663959
"27",-0.35127949109659,-0.73036537233299,-0.649265042295374,-0.902462636183092,-0.072834136053896,0.0810535969295323,0.455118162847031,-0.156232684485394,-0.286135597899728,0.215661793427059,0.69892063321351,-0.249494986991435,-0.0251827032666593,0.071226950351608,-0.0143169304553129,1,0.231735947219813,0.0428421520929446,-0.0168128136365597,0.500782048603471,0.318172661063804,-0.519414505803361,0.0337039129840737,0.260281102903027,0.0985172700087474,0.525427555107634,0,0.363984087063221,0.518195087843886,-0.054356819290516,-0.199584644796791,-0.323560589681307,0.0920228909163181,0.00650321338638539,-0.0321745606894407,-0.0941905728845522,-0.230039838064941,0.193910907134412,0.00926989051768156,0.302346887480617,-0.0441974869602969,-0.270662527164168,-0.178336706151181,-0.100316665190095,-0.118805946510267
"28",-0.0130119292551693,-0.0319881374972615,-0.287721302044493,-0.277999252943478,0.070289755722252,0.0256593139097711,0.207856479599238,-0.124340728463047,-0.190024566636534,0.027826140478786,0.195066404536571,-0.0116256575524009,0.175812241925879,-0.0495433135697458,0.0649248993689013,0.078266606442195,0.0931005570746968,-0.0384007495224876,-0.134715549639403,0.0310269762970901,-0.0763298793084033,-0.214292397679517,0.00511117096080236,0.0942361162905926,-0.0306648544779349,1,0.377662207738323,0,0.141685312703307,-0.111580411503455,-0.167424506188045,-0.112390122337704,-0.0385738720288324,-0.00161409834051729,-0.00330955435885315,0.0407150371811907,0.0152761902477347,0.0206601678637856,0.3955235583176,0.119757421004278,0.0813217001875486,-0.202550670145212,-0.0697826278081055,0.00282090367253271,-0.0768704965486199
"29",-0.354863108807991,-0.517218473624592,-0.380278436614464,-0.601128518039282,-0.208757139795422,-0.192270805293189,0.127703923685632,-0.11543733076546,-0.221855906233828,0.257989436088937,0.16467792408832,-0.116272161623753,0.0246919292005422,0.0885276750600907,0.0052530666317699,0.207966863906088,0.185622719283252,-0.0422198148283943,0.00518878839147634,1,0.998076963169076,-0.331699086772202,0.138983682673015,0.254949255782739,-0.0388220273170449,0.0108246723457532,0.311291240065352,0.17756498908539,0,-0.088377991257629,-0.0428999449433858,-0.234610181868285,0.0306524854721513,0.202382513303401,0.0577838603722751,-0.0282647722320815,-0.417127857253031,0.0468840646884156,-0.249374334422994,0.727200189628694,0.303202506784994,-0.229524844953446,0.0389768298608903,0.00314149572514693,0.171349514928844
"30",-0.609770472543545,-0.729381975037531,-0.750203861006559,-0.522365488249583,-0.436629584104515,-0.214666705226875,0.0366675117464525,0.0811350684057948,0.364195027127006,0.555199128856286,0.544266353578812,-0.0215145723703445,-0.283760671357879,0.323379728936114,0.864987800175529,0.267922464401154,-0.188964311040194,-0.00763726432108701,0.456979303642819,0.696798241467957,0.392086979177107,-0.477150146516908,0.119710982254383,-0.208159456347947,-0.2269513749889,-0.0829818351516929,0.304805073800314,0.0316067831411577,0.439247900278941,0,0.157092018602024,0.486322020763525,0.727868832024268,0.074844221607682,0.224558127487704,0.414770491572573,-0.296577688756492,-0.144064893648503,-0.258001881035282,0.466620593501837,-0.0166116378282548,-0.341198952741805,0.425301297862446,1,-0.0958846844816585
"31",-0.286343867309624,-0.501311270126001,-0.527964392242044,-0.407876829109709,-0.331727663137969,-0.281481918028357,-0.0305832177524209,-0.13286739451524,0.213897853830722,0.100571495929877,-0.112040634664592,0.0812707078499548,-0.370360028567742,0.137235044896587,0.51420971874747,0.014215791785179,-0.18842683606769,0.475841107820553,0.684458547087587,0.335257008041866,0.427219097903719,-0.214055595422462,-0.320102680462104,-0.0531987652066827,-0.263465524911848,0.0877669081499826,-0.154112454343227,-0.056208280405607,0.0620420098714933,0.200198820067673,0,0.534034543825678,0.817658651146365,0.147646246804164,0.497433751870727,0.0892827047743719,-0.338799801057084,-0.442172091401182,0.167972496462446,0.121931680542336,0.358815719741978,0.286464041861413,0.339854840557773,1,0.648244782031388
"32",-0.201886294874105,-0.304922594908468,-0.308092699295795,-0.267666928158782,-0.213129920790456,-0.0515966862706813,0.0616183121964478,-0.0722473542531092,-0.0450929936735325,0.07398728692594,0.0420616295812323,-0.0507541876696355,-0.154124424485265,0.0414939331370625,0.605271529703533,0.30267980790906,-0.266200774926888,0.337225838849659,0.793001751991047,0.212537623632548,-0.0168499489753725,-0.243127391165337,-0.191153738569122,-0.264936553025792,0.0566711198202593,-0.300393814154716,-0.0178554422334912,0.1429855449267,0.0203252429205352,0.337682626916947,0.583808529023304,0,1,0.237185986469704,0.347949821768597,0.139952680794914,-0.231880698569247,-0.355464272627874,0.0628354063199097,0.0610508707535335,-0.119042091462261,0.20882293423216,0.0445912537262163,0.243875989919058,0.210764251626051
"33",-0.249420384699368,-0.342126253859351,-0.328823366369739,-0.314431582926942,-0.194213810457924,-0.234997948247256,0.0358639416123492,-0.0958098576364283,0.0416747270320086,0.116645049367063,0.10216529358566,-0.0598810144910661,-0.139817540808276,0.135482568422848,0.271387229947605,0.0389134872175097,-0.0658717942297591,0.128183309211101,1,0.0785882429096949,-0.0440450372559902,-0.274873315553013,-0.0703445240413505,-0.045507306300707,-0.0806431598323429,-0.197171275602812,0.0373089070207683,-0.0765179842506565,0.0427134046831593,0.187517196633165,0.129649714699597,0.48741971184977,0,0.120392962296646,0.097536470640058,0.0186043781852198,-0.254185080466403,-0.0947844672387101,-0.0359433467893738,0.0305435542827583,0.0574308335709201,0.147356053204168,0.115578732689646,0.189283657193536,0.234891060678727
"34",-0.359645443797695,-0.36102776148906,-0.250461494715871,-0.227262582731048,-0.257844035303024,-0.30974885091697,-0.0485081491987681,0.445814575837783,0.132721953143792,0.251998745749818,-0.0762232689788524,0.0374382466473935,-0.262877597316774,0.575593110443276,0.132332672553018,-0.0142617008064599,-0.209294003190898,0.332195251324866,-0.0564256790285,0.101551298243859,-0.0946110328214465,-0.409781391758587,-0.28694086818278,-0.131765875566971,-0.176882097349386,-0.0861491874568096,-0.131249922580546,-0.0802631735576863,0.0740124371067494,-0.0406880150581343,-0.0067583103228711,-0.118918296441288,0.0624451986548466,0,1,0.496488822406539,-0.340752479889601,-0.326448903435053,-0.213302690114061,-0.0778373358325062,-0.104341930147072,0.00881047796650393,0.625607710515315,-0.0504762040286461,0.0636337164718041
"35",-0.294183482748237,-0.275665709791229,-0.226154542549328,-0.105314860056599,-0.212823949427629,-0.197709348657738,-0.111411554268228,0.283770233664393,0.170196262415549,0.216112217834854,-0.15544165571384,0.0275678823445683,-0.175780586217385,0.348072856571344,0.1131751514973,-0.0332492157954186,-0.205372194804199,0.266109848345827,0.0829286448376367,0.0126419763580797,0.108527394199566,-0.245175838569561,-0.324978584828935,-0.111842959704677,-0.263483928242268,-0.0576601460496401,-0.0326113936759312,-0.0483704869152179,0.144674143674582,-0.0414463057434569,0.00275358436339014,-0.215047055972398,-0.0297470468294177,1,0,0.529811283500831,-0.335753545965811,-0.191205883064954,-0.14190918358381,0.0189985200154012,-0.193965629878204,-0.108438821648312,0.601035860433076,0.00439782550707551,0.0153586375763209
